question,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative,VOLA_PRIOR,VIX,SIZE,INDUSTRY,BTM,SUE,date,ticker
Thank you very much and congratulations It sounds like that you are indeed building in no return of the China subsidy into your outlook which I think is a positive Under the premise of if the China subsidy were could to come back do you have the capacity to ramp production And if so what is a typical lead time for you to pour the glass get it into the channel for then it to make it onto the shelves or sell into the local Chinese citizen if the subsidy were to return,4,93,1,0.0,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.0,2.502347006,21.99,8413.86636,11,0.13854660800000002,1.16925,2008-Sep-03,HRB
Okay so you 've got {MONEY} And if I understand your comments right you seem to imply that it would be difficult to get to the low end so the {PERCENT} CAGR over {DATE} given I guess a little higher base than the coal headwind I mean is that correct,3,50,1,0.0,0.0,0.0,0.0,0.02,1.431708541,24.52,13961.64644,1,0.129099209,0.55071,2008-Sep-11,CPB
That makes sense A quick follow up on the comments you guys have made on the Latin route here A lot of the growth at least internationally is focused on LATAM It seems like your unit revenue is stronger than the industry in general Is that as a result of the joint ventures Is it just kind of where you 're focused on I 'm just kind of curious because a lot of growth is coming there I guess I worry about if there 's softness there what happens,8,89,1,0.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,1.431708541,24.52,13961.64644,1,0.129099209,0.55071,2008-Sep-11,CPB
So there should be some operating leverage as the revenue growth picks up right,1,14,1,0.0,0.0,0.0,0.0,0.0,2.333574154,31.7,18001.341,9,0.253922091,3.06679,2008-Sep-16,BBY
I was looking at the {DATE} drilling program It looks like the incremental horizontal rigs from the current level are going to be primarily in the Midland Basin And you all obviously had a really big uptick in your {DATE} rates in the Midland {DATE} I 'm just curious if that rig allocation is that different than you had envisioned like {DATE} Or was that kind of was always the plan,5,71,1,0.014084507042253521,0.0,0.0,0.0,0.0,2.333574154,31.7,18001.341,9,0.253922091,3.06679,2008-Sep-16,BBY
Great Thanks Just wondering about the {DATE} trend I think some others have talked about the trend in DC for {DATE} Seems there was a sufficient uptick in {DATE} that 's helping a lot of the numbers Can you quantify what you 're seeing in DC relative to the other markets for {DATE},6,53,1,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,2.238383949,31.7,20238.568,6,0.199297731,7.079110000000001,2008-Sep-16,ADBE
Good {TIME} I actually wanted to follow up on that last comment I know you have highlighted the {CARDINAL} or {CARDINAL} point impact from the Bombardier products and you lumped them all together I 'm wondering if you had assumed a slower rollout of the global when you were talking about globals If that entry into service is delayed is that further headwind or is there not much in terms of ship sets {DATE},5,74,1,0.0,0.0,0.013513513513513514,0.013513513513513514,0.02702702702702703,3.903190845,36.22,24300.80674,12,0.562188534,6.05989,2008-Sep-18,CCL
Are you all continuing to block up acreage I know you have a lot of contiguous positions already Are you limited yet at this point on how long of you know laterals you can drill out,3,36,1,0.0,0.0,0.0,0.0,0.0,2.10403295,36.22,93295.6898,6,0.206102392,3.23678,2008-Sep-18,ORCL
Just {CARDINAL} question on the outperformance relative to the peers on a same store NOI basis It 's been pretty substantial {DATE} I 'm wondering what do you guys think the driver of that is I know part of it can be how you guys determine the same store pool relative to the peers but what else would you attribute your outperformance to,4,63,1,0.0,0.0,0.0,0.0,0.015873015873015872,2.10403295,36.22,93295.6898,6,0.206102392,3.23678,2008-Sep-18,ORCL
And if I 'm not mistaken {DATE} you had some issues with garlic and with the news {DATE} on China restricting their exports of garlic to the U.S. are you an importer at this point of Chinese garlic And is that going to be a big issue for you,2,49,1,0.0,0.0,0.0,0.0,0.02040816326530612,1.854983427,36.22,4846.43536,1,0.524209138,1.52128,2008-Sep-18,CTAS
My first question is about SCP Can you talk about what the capacity situation is there and whether you think SCP can keep up with the growth in capacity from this main customers of Samsung and LG over in Korea,2,40,1,0.0,0.0,0.0,0.0,0.025,1.982799761,32.07,8279.398737000001,9,0.028079075,0.41616,2008-Sep-22,AZO
On the {MONEY} increase in the budget would you say {DATE} of that is just the increase in service costs and labor costs,1,23,1,0.0,0.0,0.0,0.0,0.0,1.982799761,32.07,8279.398737000001,9,0.028079075,0.41616,2008-Sep-22,AZO
Okay Very helpful Final question from me very big picture {DATE} we tend to ask just updates on the capital allocation side and given credit playing out as expected the balance sheet kind of getting where you would expect it to be the strong cash that you 're generating could you talk a little bit about how you think of the dividend policy buybacks as well as opportunities on the acquisition side,3,72,1,0.0,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.013888888888888888,1.982799761,32.07,8279.398737000001,9,0.028079075,0.41616,2008-Sep-22,AZO
Okay And then a specific question on the condensates being the theme so far with this call but say you look at your sort of more mid continent refineries the Ardmore and McKee as you look at the crude that 's coming into those refineries presume say it 's a WTI mix a lot of refiners are starting to complain that WTI is n't the same WTI it used to be because obviously condensates are being spiked into it Do you have any color on how the sort of gravity of that WTI has changed over time or where we are against the {CARDINAL} API spec,3,106,1,0.0,0.0,0.009433962264150943,0.0,0.02830188679245283,3.752532156000001,32.07,3636.171,9,0.370952659,1.03493,2008-Sep-22,KMX
Got it And then maybe last one just Mike jumping back to the balance sheet you guys have obviously done a lot of work good job in addressing the maturity profile With the tapping of the institutional debt market {DATE} as you look out at the curve you do still have some towers {DATE} I guess still stands out to me when I factor in the preferred securities that you guys have as well Is that should we expect Pitney to be back in institutional market maybe on a more consistent basis going forward as you look to address the maturity profile,4,102,1,0.0,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.0,3.752532156000001,32.07,3636.171,9,0.370952659,1.03493,2008-Sep-22,KMX
And then I guess the last question just really more from a qualitative perspective when you think about the aluminum premium that you are paying in Europe that 's something that I would imagine was n't anticipated when you did your contracts Because it seems like that we have seen contracts in Europe as well as North America kind of have as a precondition almost or that volatility in aluminum is borne by the customer and yet here that is not occurring So why would there not be a change in the contracts just to keep that rule of thumb that we have been seeing for {DATE},3,107,1,0.0,0.009345794392523364,0.037383177570093455,0.0,0.018691588785046728,3.752532156000001,32.07,3636.171,9,0.370952659,1.03493,2008-Sep-22,KMX
And are the retailers pushing you for new developments that opens towards them,1,13,1,0.0,0.0,0.0,0.0,0.0,2.4224723740000003,35.72,23980.46343,3,0.233058787,4.97428,2008-Sep-24,NKE
Okay Is there any chance you can quantify that a little bit in terms of the impact from some of those what you said we 're {CARDINAL} time ish items in {DATE} and how that impacts growth for us,2,39,1,0.0,0.0,0.0,0.0,0.0,4.89560269,35.19,7295.64612,11,0.674837254,0.8614799999999999,2008-Sep-25,DFS
Jefferies Co. Thanks guys Just it seems we do this every January but on the EPS guidance and the front {CARDINAL} spending but it also seems that you really have you 've kid of downloaded the EPS and uploaded the revenue and reversed it in the back {DATE} Why necessarily the drop off in revenue growth through yet you got accelerating EPS growth or is it just your {DATE} conservatism,5,70,1,0.0,0.0,0.02857142857142857,0.0,0.0,1.887153903,35.19,11653.6785,12,0.096845875,0.0,2008-Sep-25,PAYX
Okay Maybe let me ask {CARDINAL} more on pricing Given what you are seeing-- you have talked previously about expectations of {PERCENT} You have tended to be you know less aggressive at least in commentary than many of your peers Where wha do you see now for {DATE} are you seeing clients backing off of price increases are you seeing any ask for concessions What are you seeing competitors doing,6,70,1,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,1.887153903,35.19,11653.6785,12,0.096845875,0.0,2008-Sep-25,PAYX
Thanks Jim {CARDINAL} questions a little bit unrelated one on the high level end thinking about your Latin American business A how do do you think about it in terms of potential whether its core or not core to you especially given some of the discussion around either repatriation of capital from overseas subsidiaries to U.S. holding companies or at least lending from overseas subsidiaries to U.S. holding companies,4,69,1,0.0,0.0,0.0,0.0,0.014492753623188406,2.286851092,39.81,3517.89701,12,0.31959369,4.24475,2008-Oct-02,GPN
Then lastly clearly your customer had some recourse to you on these warranty charges you had to take in {DATE} Do you have any recourse down to the supplier to potentially recoup some of that,2,35,1,0.02857142857142857,0.0,0.0,0.0,0.0,5.928431141,39.81,29984.49899,5,0.130272348,2.35593,2008-Oct-02,MOS
Okay great And then could you just discuss the capital position of the Property Casualty business what 's the RBC ratio there or something that we can some way to quantify,3,31,1,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,2.972638244,53.68,12889.9375,9,0.062261968,3.05507,2008-Oct-08,YUM
Okay And that 's basically the only timing expense during {DATE},2,11,1,0.0,0.0,0.0,0.0,0.0,2.22068794,54.99,175159.0093,10,0.236546242,1.63129,2008-Oct-14,JNJ
Could it conceivably be Schlumberger,1,5,1,0.0,0.2,0.4,0.0,0.0,2.22068794,54.99,175159.0093,10,0.236546242,1.63129,2008-Oct-14,JNJ
Hi thanks Just within the office and consumer products category and I 'm sorry if I missed this but the organic rate of decline the improvement there from {DATE} I think it was down {PERCENT} to down {PERCENT} was that sequential improvement strictly related to the retail and the back to school level comments that you made with the commercial purchase activity being down the same amount Can you speak to the mix there a bit,4,76,1,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,3.3427115689999995,54.99,94498.38,6,0.278341758,0.91056,2008-Oct-14,INTC
If I could just ask {CARDINAL} last question on your gross margin given the business as you know is there variability in {DATE} on how we should think about modeling for {DATE} Because {DATE} are n't {DATE} rate or are they,2,41,1,0.0,0.024390243902439025,0.04878048780487805,0.0,0.024390243902439025,7.442099745,55.13,24475.79412,11,0.360227828,1.16022,2008-Oct-15,STT
Okay thank you {CARDINAL} final question Can you give us an update on where you think AT&T is with its network improvement plans and are you still comfortable that the performance of the network will be up to par {DATE},3,40,1,0.0,0.0,0.0,0.025,0.025,7.442099745,55.13,24475.79412,11,0.360227828,1.16022,2008-Oct-15,STT
Right Juan do you think I guess this kind of ties back to Chris When you look out to {CARDINAL} do you need to stay in that range in {CARDINAL} Or can it even go outside that range and you would feel comfortable with an {PERCENT} ROE,6,47,1,0.0,0.0,0.0,0.0,0.0,7.442099745,55.13,24475.79412,11,0.360227828,1.16022,2008-Oct-15,STT
So the expenses going forward in taking and moving them forward out of R&D and SG&A from {DATE} level should be at this level or lower Is that the way you look at it,2,34,1,0.0,0.0,0.0,0.0,0.0,7.442099745,55.13,24475.79412,11,0.360227828,1.16022,2008-Oct-15,STT
So notwithstanding favorable natural gas costs that advantage was wiped out either in whole or in part by lower electricity prices,1,21,1,0.0,0.0,0.0,0.09523809523809523,0.0,4.100287544,55.13,19623.88588,12,0.824011397,0.33909,2008-Oct-15,CSX
Great And then just couple of quick housekeeping questions Didier What are you looking for FX impact in And what was the M&A impact on {DATE},4,26,1,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,4.100287544,55.13,19623.88588,12,0.824011397,0.33909,2008-Oct-15,CSX
